"Age","Gender","Marital_Status","Occupation","Monthly_Income","Education","Family_Size","Medium","Restaurant_Type","Order_Time","Meal","Preference","Ease_Convenient","Avg_Cost","Order_Hour","Days_Since_Prior","Cities","Income_Level","Time_Period","Cost_Category","Order_Frequency","City_Tier","High_Demand_Area"
27,"Male","Single","Student","No Income","Graduate",5,"Swiggy","Quick Bites","Anytime (MonSun)","Lunch","Non Veg foods (Lunch / Dinner)","Disagree",200,13,1,"Tier 1",1,"Afternoon","Low","Very_Frequent",1,"1"
39,"Male","Married","home maker","No Income","Graduate",4,"ONDC","Quick Bites","Anytime (MonSun)","Lunch","Non Veg foods (Lunch / Dinner)","Agree",100,15,30,"Tier 1",1,"Afternoon","Low","Infrequent",1,"0"
26,"Male","Single","Student","No Income","Ph.D",2,"Swiggy","Takeaway","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Strongly agree",500,9,30,"Tier 1",1,"Morning","High","Infrequent",1,"1"
38,"Male","Married","Student","No Income","Ph.D",2,"Swiggy","Quick Bites","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",500,12,0,"Tier 2",1,"Afternoon","High","Very_Frequent",2,"1"
26,"Male","Single","Employee","25001 to 50000","Graduate",2,"Swiggy","Quick Bites","Anytime (MonSun)","Lunch","Veg foods (Breakfast / Lunch / Dinner)","Disagree",200,14,29,"Tier 1",4,"Afternoon","Low","Infrequent",1,"0"
38,"Male","Married","Employee","10001 to 25000","Graduate",5,"Zomato","Bar","Anytime (MonSun)","Dinner","Veg foods (Breakfast / Lunch / Dinner)","Disagree",850,14,20,"Tier 2",3,"Afternoon","Premium","Moderate",2,"1"
23,"Female","Single","Employee","10001 to 25000","Graduate",3,"Swiggy","Takeaway","Weekend (Sat & Sun)","Snacks","Desert Parlor items (snacks)","Neutral",700,17,8,"Tier 1",3,"Evening","Premium","Frequent",1,"1"
26,"Female","Married","Employee","25001 to 50000","Graduate",3,"Swiggy","Takeaway","Anytime (MonSun)","Breakfast","Non Veg foods (Lunch / Dinner)","Agree",300,14,16,"Tier 2",4,"Afternoon","Low","Moderate",2,"0"
22,"Male","Single","Student","No Income","Graduate",4,"Zomato","Quick Bites","Anytime (MonSun)","Snacks","Veg foods (Breakfast / Lunch / Dinner)","Agree",300,23,30,"Tier 3",1,"Night","Low","Infrequent",3,"0"
25,"Male","Single","Self Employeed","10001 to 25000","Graduate",3,"ONDC","Quick Bites","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",300,21,30,"Tier 1",3,"Night","Low","Infrequent",1,"0"
33,"Female","Married","Employee","More than 50000","Post Graduate",3,"Swiggy","Fine Dining","Weekdays (MonFri)","Breakfast","Non Veg foods (Lunch / Dinner)","Agree",2400,13,13,"Tier 1",5,"Afternoon","Premium","Moderate",1,"1"
36,"Male","Married","Employee","More than 50000","Post Graduate",5,"Zomato","Cafe","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Disagree",650,9,16,"Tier 1",5,"Morning","High","Moderate",1,"1"
29,"Male","Single","Employee","25001 to 50000","Graduate",3,"Zomato","Quick Bites","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Disagree",400,20,6,"Tier 3",4,"Evening","Medium","Frequent",3,"1"
23,"Male","Single","Student","No Income","Graduate",3,"Swiggy","Casual Dining","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",700,18,1,"Tier 1",1,"Evening","Premium","Very_Frequent",1,"1"
24,"Female","Single","Employee","10001 to 25000","Post Graduate",4,"Swiggy","Quick Bites","Anytime (MonSun)","Snacks","Veg foods (Breakfast / Lunch / Dinner)","Agree",250,9,12,"Tier 1",3,"Morning","Low","Moderate",1,"1"
23,"Male","Single","Student","No Income","Graduate",4,"Swiggy","Casual Dining","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",500,14,16,"Tier 2",1,"Afternoon","High","Moderate",2,"1"
22,"Female","Single","Student","No Income","Graduate",4,"Swiggy","Cafe","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Agree",700,8,30,"Tier 2",1,"Morning","Premium","Infrequent",2,"1"
21,"Female","Single","Student","No Income","Graduate",5,"Swiggy","Takeaway","Anytime (MonSun)","Lunch","Non Veg foods (Lunch / Dinner)","Neutral",500,11,25,"Tier 2",1,"Morning","High","Infrequent",2,"1"
23,"Female","Single","Student","No Income","Post Graduate",3,"Swiggy","Quick Bites","Anytime (MonSun)","Snacks","Veg foods (Breakfast / Lunch / Dinner)","Disagree",300,17,21,"Tier 2",1,"Evening","Low","Infrequent",2,"0"
28,"Male","Married","Employee","25001 to 50000","Post Graduate",5,"Zomato","Casual Dining","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",800,17,30,"Tier 1",4,"Evening","Premium","Infrequent",1,"1"
22,"Male","Single","Student","No Income","Post Graduate",3,"Swiggy","Quick Bites","Anytime (MonSun)","Lunch","Non Veg foods (Lunch / Dinner)","Agree",450,11,30,"Tier 2",1,"Morning","High","Infrequent",2,"1"
32,"Female","Married","Employee","More than 50000","Graduate",1,"Swiggy","Casual Dining","Anytime (MonSun)","Breakfast","Non Veg foods (Lunch / Dinner)","Agree",1400,20,11,"Tier 2",5,"Evening","Premium","Moderate",2,"1"
26,"Female","Single","Student","No Income","Ph.D",2,"Swiggy","Takeaway","Anytime (MonSun)","Lunch","Non Veg foods (Lunch / Dinner)","Agree",350,9,13,"Tier 1",1,"Morning","Medium","Moderate",1,"1"
24,"Female","Married","Employee","More than 50000","Ph.D",4,"Swiggy","Desert Parlor","Weekend (Sat & Sun)","Dinner","Non Veg foods (Lunch / Dinner)","Strongly agree",300,11,30,"Tier 3",5,"Morning","Low","Infrequent",3,"0"
21,"Male","Single","Student","No Income","Graduate",6,"Swiggy","Casual Dining","Anytime (MonSun)","Breakfast","Non Veg foods (Lunch / Dinner)","Agree",700,1,30,"Tier 1",1,"Night","Premium","Infrequent",1,"1"
29,"Female","Married","Student","No Income","Ph.D",4,"Swiggy","Quick Bites","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",500,13,28,"Tier 3",1,"Afternoon","High","Infrequent",3,"0"
29,"Male","Married","Student","No Income","Ph.D",5,"Zomato","Quick Bites","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Agree",200,19,30,"Tier 1",1,"Evening","Low","Infrequent",1,"0"
27,"Male","Single","Employee","25001 to 50000","Graduate",3,"ONDC","Desert Parlor","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",150,12,6,"Tier 2",4,"Afternoon","Low","Frequent",2,"1"
28,"Male","Single","Student","No Income","Ph.D",5,"Zomato","Casual Dining","Anytime (MonSun)","Lunch","Non Veg foods (Lunch / Dinner)","Disagree",800,13,30,"Tier 2",1,"Afternoon","Premium","Infrequent",2,"1"
23,"Male","Single","Student","Below Rs.10000","Graduate",3,"Zomato","Casual Dining","Anytime (MonSun)","Dinner","Veg foods (Breakfast / Lunch / Dinner)","Agree",700,12,4,"Tier 1",2,"Afternoon","Premium","Very_Frequent",1,"1"
27,"Female","Single","Student","No Income","Ph.D",5,"Swiggy","Takeaway","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Disagree",300,14,30,"Tier 1",1,"Afternoon","Low","Infrequent",1,"0"
27,"Female","Prefer not to say","Employee","25001 to 50000","Post Graduate",5,"Zomato","Quick Bites","Weekdays (MonFri)","Lunch","Non Veg foods (Lunch / Dinner)","Agree",350,8,5,"Tier 1",4,"Morning","Medium","Very_Frequent",1,"1"
28,"Female","Single","Employee","More than 50000","Graduate",3,"Swiggy","Quick Bites","Anytime (MonSun)","Lunch","Non Veg foods (Lunch / Dinner)","Agree",400,16,4,"Tier 1",5,"Afternoon","Medium","Very_Frequent",1,"1"
35,"Female","Married","Employee","More than 50000","Graduate",4,"Zomato","Desert Parlor","Anytime (MonSun)","Breakfast","Non Veg foods (Lunch / Dinner)","Agree",300,17,30,"Tier 1",5,"Evening","Low","Infrequent",1,"0"
24,"Female","Single","Student","25001 to 50000","Graduate",5,"Swiggy","Casual Dining","Anytime (MonSun)","Dinner","Veg foods (Breakfast / Lunch / Dinner)","Agree",1100,15,3,"Tier 1",4,"Afternoon","Premium","Very_Frequent",1,"1"
23,"Female","Single","Student","No Income","Post Graduate",3,"Swiggy","Quick Bites","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",400,17,11,"Tier 2",1,"Evening","Medium","Moderate",2,"1"
27,"Female","Married","Self Employeed","25001 to 50000","Graduate",3,"Zomato","Casual Dining","Anytime (MonSun)","Breakfast","Non Veg foods (Lunch / Dinner)","Agree",400,8,13,"Tier 1",4,"Morning","Medium","Moderate",1,"1"
31,"Female","Married","Employee","25001 to 50000","Post Graduate",6,"Zomato","Takeaway","Weekend (Sat & Sun)","Lunch","Non Veg foods (Lunch / Dinner)","Agree",300,11,23,"Tier 1",4,"Morning","Low","Infrequent",1,"0"
27,"Male","Prefer not to say","Employee","25001 to 50000","Post Graduate",1,"Zomato","Quick Bites","Weekend (Sat & Sun)","Breakfast","Non Veg foods (Lunch / Dinner)","Agree",400,17,8,"Tier 1",4,"Evening","Medium","Frequent",1,"1"
29,"Male","Married","Employee","10001 to 25000","Graduate",6,"Zomato","Takeaway","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Neutral",400,11,19,"Tier 1",3,"Morning","Medium","Moderate",1,"1"
35,"Male","Married","Employee","10001 to 25000","Post Graduate",5,"Swiggy","Takeaway","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Agree",600,11,6,"Tier 3",3,"Morning","High","Frequent",3,"1"
27,"Female","Married","Self Employeed","25001 to 50000","Graduate",3,"Swiggy","Casual Dining","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Agree",700,7,7,"Tier 1",4,"Morning","Premium","Frequent",1,"1"
40,"Female","Married","Student","No Income","Ph.D",5,"Swiggy","Desert Parlor","Anytime (MonSun)","Lunch","Non Veg foods (Lunch / Dinner)","Agree",350,8,27,"Tier 3",1,"Morning","Medium","Infrequent",3,"0"
27,"Female","Single","Student","No Income","Graduate",3,"ONDC","Bar","Weekend (Sat & Sun)","Lunch","Non Veg foods (Lunch / Dinner)","Strongly agree",1300,16,20,"Tier 2",1,"Afternoon","Premium","Moderate",2,"1"
37,"Female","Married","Student","No Income","Ph.D",4,"Swiggy","Casual Dining","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",450,10,30,"Tier 2",1,"Morning","High","Infrequent",2,"1"
37,"Female","Married","Employee","25001 to 50000","Post Graduate",2,"Swiggy","Quick Bites","Anytime (MonSun)","Lunch","Non Veg foods (Lunch / Dinner)","Disagree",200,10,23,"Tier 3",4,"Morning","Low","Infrequent",3,"0"
36,"Male","Married","Employee","10001 to 25000","Graduate",3,"Zomato","Quick Bites","Weekdays (MonFri)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",300,21,4,"Tier 2",3,"Night","Low","Very_Frequent",2,"1"
31,"Female","Married","Student","No Income","Ph.D",6,"Zomato","Quick Bites","Weekend (Sat & Sun)","Dinner","Non Veg foods (Lunch / Dinner)","Agree",400,14,30,"Tier 1",1,"Afternoon","Medium","Infrequent",1,"1"
30,"Male","Married","Student","No Income","Ph.D",4,"Zomato","Quick Bites","Anytime (MonSun)","Dinner","Veg foods (Breakfast / Lunch / Dinner)","Agree",500,9,14,"Tier 3",1,"Morning","High","Moderate",3,"1"
21,"Male","Single","Student","No Income","Graduate",5,"Swiggy","Casual Dining","Weekend (Sat & Sun)","Lunch","Non Veg foods (Lunch / Dinner)","Agree",600,7,30,"Tier 1",1,"Morning","High","Infrequent",1,"1"
26,"Female","Single","home maker","No Income","Post Graduate",3,"Swiggy","Quick Bites","Weekend (Sat & Sun)","Lunch","Non Veg foods (Lunch / Dinner)","Disagree",400,11,19,"Tier 3",1,"Morning","Medium","Moderate",3,"0"
20,"Female","Single","Student","No Income","Post Graduate",4,"Zomato","Quick Bites","Weekend (Sat & Sun)","Breakfast","Non Veg foods (Lunch / Dinner)","Neutral",200,8,4,"Tier 1",1,"Morning","Low","Very_Frequent",1,"1"
23,"Male","Single","Student","Below Rs.10000","Post Graduate",2,"Swiggy","Casual Dining","Weekend (Sat & Sun)","Lunch","Non Veg foods (Lunch / Dinner)","Strongly agree",700,17,9,"Tier 2",2,"Evening","Premium","Frequent",2,"1"
29,"Male","Married","Student","No Income","Ph.D",6,"Zomato","Casual Dining","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Neutral",700,13,0,"Tier 1",1,"Afternoon","Premium","Very_Frequent",1,"1"
25,"Female","Single","Student","No Income","Ph.D",3,"Zomato","Quick Bites","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",400,17,7,"Tier 1",1,"Evening","Medium","Frequent",1,"1"
31,"Male","Married","Self Employeed","More than 50000","School",6,"Swiggy","Quick Bites","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Disagree",200,19,5,"Tier 2",5,"Evening","Low","Very_Frequent",2,"1"
22,"Female","Single","Student","No Income","Graduate",4,"Swiggy","Quick Bites","Anytime (MonSun)","Lunch","Non Veg foods (Lunch / Dinner)","Agree",300,16,30,"Tier 1",1,"Afternoon","Low","Infrequent",1,"0"
24,"Male","Single","Student","No Income","Post Graduate",3,"Swiggy","Casual Dining","Anytime (MonSun)","Breakfast","Non Veg foods (Lunch / Dinner)","Agree",1800,16,30,"Tier 1",1,"Afternoon","Premium","Infrequent",1,"1"
28,"Male","Single","Employee","10001 to 25000","Graduate",2,"Zomato","Casual Dining","Anytime (MonSun)","Snacks","Veg foods (Breakfast / Lunch / Dinner)","Agree",1000,16,30,"Tier 1",3,"Afternoon","Premium","Infrequent",1,"1"
23,"Female","Single","Student","No Income","Post Graduate",3,"Swiggy","Quick Bites","Anytime (MonSun)","Snacks","Veg foods (Breakfast / Lunch / Dinner)","Disagree",350,16,16,"Tier 2",1,"Afternoon","Medium","Moderate",2,"0"
34,"Female","Married","Student","No Income","Graduate",3,"ONDC","Quick Bites","Weekend (Sat & Sun)","Dinner","Non Veg foods (Lunch / Dinner)","Agree",500,9,7,"Tier 3",1,"Morning","High","Frequent",3,"1"
24,"Male","Single","Student","No Income","Graduate",6,"Zomato","Casual Dining","Anytime (MonSun)","Lunch","Non Veg foods (Lunch / Dinner)","Agree",450,23,26,"Tier 3",1,"Night","High","Infrequent",3,"0"
33,"Female","Married","Employee","More than 50000","Post Graduate",4,"Swiggy","Takeaway","Weekend (Sat & Sun)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",400,14,30,"Tier 2",5,"Afternoon","Medium","Infrequent",2,"1"
23,"Female","Single","Employee","Below Rs.10000","Graduate",2,"Swiggy","Desert Parlor","Anytime (MonSun)","Breakfast","Non Veg foods (Lunch / Dinner)","Strongly agree",150,12,7,"Tier 1",2,"Afternoon","Low","Frequent",1,"1"
31,"Female","Married","home maker","No Income","School",5,"Swiggy","Quick Bites","Anytime (MonSun)","Breakfast","Non Veg foods (Lunch / Dinner)","Agree",300,11,15,"Tier 2",1,"Morning","Low","Moderate",2,"1"
19,"Male","Single","Student","No Income","Graduate",2,"ONDC","Takeaway","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",150,15,22,"Tier 2",1,"Afternoon","Low","Infrequent",2,"0"
27,"Female","Single","Student","No Income","Graduate",3,"Swiggy","Bar","Weekend (Sat & Sun)","Lunch","Non Veg foods (Lunch / Dinner)","Strongly agree",1300,16,20,"Tier 2",1,"Afternoon","Premium","Moderate",2,"1"
29,"Female","Married","Employee","More than 50000","Post Graduate",6,"Zomato","Quick Bites","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Strongly agree",300,6,14,"Tier 2",5,"Morning","Low","Moderate",2,"1"
22,"Male","Single","Student","More than 50000","Graduate",4,"Swiggy","Quick Bites","Anytime (MonSun)","Dinner","Veg foods (Breakfast / Lunch / Dinner)","Agree",150,7,7,"Tier 3",5,"Morning","Low","Frequent",3,"0"
36,"Female","Married","Employee","More than 50000","Post Graduate",2,"Zomato","Casual Dining","Anytime (MonSun)","Snacks","Veg foods (Breakfast / Lunch / Dinner)","Neutral",600,9,8,"Tier 2",5,"Morning","High","Frequent",2,"1"
27,"Male","Prefer not to say","Employee","25001 to 50000","Post Graduate",1,"Zomato","Quick Bites","Weekend (Sat & Sun)","Breakfast","Non Veg foods (Lunch / Dinner)","Agree",400,17,8,"Tier 2",4,"Evening","Medium","Frequent",2,"1"
31,"Female","Married","Student","No Income","Ph.D",6,"Zomato","Quick Bites","Weekend (Sat & Sun)","Dinner","Non Veg foods (Lunch / Dinner)","Agree",400,14,30,"Tier 1",1,"Afternoon","Medium","Infrequent",1,"1"
33,"Male","Married","Student","No Income","Ph.D",4,"Zomato","Takeaway","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Disagree",400,14,30,"Tier 1",1,"Afternoon","Medium","Infrequent",1,"1"
32,"Male","Married","Student","10001 to 25000","Graduate",4,"Swiggy","Quick Bites","Weekend (Sat & Sun)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",300,16,16,"Tier 1",3,"Afternoon","Low","Moderate",1,"0"
24,"Male","Single","Student","No Income","Post Graduate",5,"Swiggy","Takeaway","Anytime (MonSun)","Snacks","Veg foods (Breakfast / Lunch / Dinner)","Agree",300,15,18,"Tier 1",1,"Afternoon","Low","Moderate",1,"0"
37,"Male","Married","Employee","10001 to 25000","Graduate",2,"Swiggy","Cafe","Anytime (MonSun)","Lunch","Non Veg foods (Lunch / Dinner)","Strongly agree",400,12,2,"Tier 2",3,"Afternoon","Medium","Very_Frequent",2,"1"
27,"Male","Single","Student","No Income","Graduate",2,"Zomato","Quick Bites","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Disagree",350,19,16,"Tier 2",1,"Evening","Medium","Moderate",2,"0"
27,"Female","Single","Employee","25001 to 50000","Graduate",4,"Swiggy","Quick Bites","Anytime (MonSun)","Lunch","Non Veg foods (Lunch / Dinner)","Strongly agree",400,14,18,"Tier 3",4,"Afternoon","Medium","Moderate",3,"0"
36,"Male","Married","Employee","More than 50000","Post Graduate",4,"Swiggy","Quick Bites","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Agree",400,15,30,"Tier 2",5,"Afternoon","Medium","Infrequent",2,"1"
26,"Female","Married","Self Employeed","No Income","Graduate",5,"Swiggy","Quick Bites","Anytime (MonSun)","Dinner","Veg foods (Breakfast / Lunch / Dinner)","Disagree",300,13,21,"Tier 1",1,"Afternoon","Low","Infrequent",1,"0"
35,"Female","Married","Employee","25001 to 50000","Graduate",6,"Swiggy","Food Truck","Anytime (MonSun)","Dinner","Veg foods (Breakfast / Lunch / Dinner)","Agree",300,18,14,"Tier 2",4,"Evening","Low","Moderate",2,"1"
21,"Female","Single","Student","No Income","Post Graduate",3,"Swiggy","Casual Dining","Anytime (MonSun)","Breakfast","Non Veg foods (Lunch / Dinner)","Agree",400,9,4,"Tier 1",1,"Morning","Medium","Very_Frequent",1,"1"
28,"Female","Single","Student","No Income","Ph.D",3,"Swiggy","Casual Dining","Anytime (MonSun)","Lunch","Non Veg foods (Lunch / Dinner)","Disagree",1000,9,26,"Tier 1",1,"Morning","Premium","Infrequent",1,"1"
39,"Female","Prefer not to say","Self Employeed","More than 50000","Post Graduated",3,"Swiggy","Quick Bites","Weekend (Sat & Sun)","Lunch","Non Veg foods (Lunch / Dinner)","Agree",100,16,7,"Tier 2",5,"Afternoon","Low","Frequent",2,"1"
22,"Female","Single","Student","No Income","Graduate",2,"Swiggy","Quick Bites","Anytime (MonSun)","Breakfast","Non Veg foods (Lunch / Dinner)","Strongly agree",200,16,16,"Tier 1",1,"Afternoon","Low","Moderate",1,"0"
28,"Female","Single","Employee","25001 to 50000","Graduate",4,"Swiggy","Quick Bites","Weekend (Sat & Sun)","Breakfast","Non Veg foods (Lunch / Dinner)","Strongly agree",300,7,30,"Tier 1",4,"Morning","Low","Infrequent",1,"0"
24,"Female","Single","Student","No Income","Post Graduate",3,"Swiggy","Casual Dining","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Strongly agree",1000,13,5,"Tier 1",1,"Afternoon","Premium","Very_Frequent",1,"1"
24,"Female","Single","Self Employeed","25001 to 50000","Post Graduate",3,"Swiggy","Beverage Shop","Anytime (MonSun)","Dinner","Veg foods (Breakfast / Lunch / Dinner)","Agree",200,15,0,"Tier 1",4,"Afternoon","Low","Very_Frequent",1,"1"
22,"Male","Single","Student","No Income","Graduate",3,"Zomato","Quick Bites","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Strongly agree",300,22,6,"Tier 1",1,"Night","Low","Frequent",1,"1"
21,"Male","Single","Student","No Income","Graduate",6,"Swiggy","Takeaway","Anytime (MonSun)","Snacks","Sweets","Agree",300,16,28,"Tier 1",1,"Afternoon","Low","Infrequent",1,"0"
25,"Male","Married","Student","25001 to 50000","Graduate",2,"Swiggy","Quick Bites","Anytime (MonSun)","Breakfast","Non Veg foods (Lunch / Dinner)","Disagree",150,15,21,"Tier 2",4,"Afternoon","Low","Infrequent",2,"0"
29,"Female","Married","Student","No Income","Ph.D",4,"Zomato","Quick Bites","Anytime (MonSun)","Snacks","Non Veg foods (Lunch / Dinner)","Agree",500,13,28,"Tier 1",1,"Afternoon","High","Infrequent",1,"1"
27,"Female","Single","Employee","25001 to 50000","Graduate",6,"ONDC","Bar","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Strongly disagree",1100,23,30,"Tier 1",4,"Night","Premium","Infrequent",1,"1"
23,"Female","Single","Student","No Income","Post Graduate",2,"Swiggy","Quick Bites","Anytime (MonSun)","Dinner","Non Veg foods (Lunch / Dinner)","Agree",400,14,30,"Tier 1",1,"Afternoon","Medium","Infrequent",1,"1"
